word_id	morphology	lemma_source	lemma_ipa	definition
6058	(-ролIи)	тIуба'ле	t’-u-b-a'-l-e	1. выполнение _чего-л._ 2. завершение; совершение; _ратл._ *кьIобалари*
6059		тIубале̄'да	t’-u-b-a-l-eː'-d-a	 _мест._ весь; *тIубале̄да иᴴгвара* весь чурек; *тIубале̄да* *жолъ̄и вошахъадо дене* я работал весь день; _ратл._ *кьIобалада*, _цег._ *тIоболехь*
6060		тIубале̄'гье	t’-u-b-a-l-eː'-h-e	 1. _деепр. гл._ *тIуба-лу'рулъIа* 2. _в знач. нареч._ полностью, совсем; окончательно; *налука тIубале̄-гье охье̄гье гведа* налог полностью уплачен; *тIубале̄гье эша маъини гьудуйи* они уехали насовсем; *тIубале̄гье минадалъӣгьи голъIа акĪи-х̄о* супруги еще окончательно не разведены
6061		тIуба'лилъIа/б/е	t’-u-b-a'-l-i-t͡ɬ-a-b-e	 _отр. ф. прич. гл._ *тIуба'лурулъIа* 1) не завершенный, не исполнившийся; *тIубалилъIабе муради* не исполнившееся желание; *тIуба-лилъIабе кукъи* не завершенная работа 2) полоумный; умственно неполноценный; *тIубалилъIаве гуди гьудуве* он умственно неполноценен 
6062	(-ари, -ва, -а, -е̄гье, -ере)	тIуба'лу/рулъIа	t’-u-b-a'-l-u-r-u-t͡ɬ-a	1. выполнять _что-л._; *хъулухъи тIубалурулъIа* выполнить _чью-л._ потребность; *деде дубе муради* *тIубалува* я выполню твое желание 2. завершаться; совершаться, выполняться; *дибе иши тIубалари* моя цель достигнута; *дибе муради* *тIубалилъIа* мое желание не исполнилось; _ратл._ *кьIо-балавлахъе*, _тл._ *тIолейхъе*, _цег._ *тIубалахъе*
6063	(-лIи/- лъ̄илIи , -а)	тIу'би	t’-u'-b-i	1) часть, доля; *ачIа тIуби гуйе̄гье кIеда тIуби* две десятых; *тIуба гурулъIа* разделить на части 2) пай; *дуда тIуби беха* получи свой пай; *тIубигуне ва-чIо̄рулъIа* лишиться пая _или_ доли ◊ *метинолIи тIуби* свадебное угощение (_букв._ свадебная доля); _цег._ *бутIа*, _тлян._ *рекъер*, _ратл._ *рикъери*
6064	(-лIи / -олIи, -и)	тIу'ка	t’-u'-k-a	козел; *тIукалIи аᴴкIатIа* козьи рога; *тIуколIи рикьи* козлиное мясо; *ахвалIи тIука* горный кавказский козел (_дикий_)
6065	(-лъ̄илIи / -лIи, -ди)	тIу'пIили	t’-u'-p’-i-l-i	туфли; *тIупIилилIи с̄ихъIа* каблук туфли; *гьечIадаре тIупIилиди* туфли на высоком каблуке; *тIупIилилIи мигIи* носки туфлей; _ратл._ *танс̄ела*
6066	(-лъ̄илIи)	тIури'тIвари	t’-u-r-i'-t’ʷ-a-r-i	чепуха
6067	(-ро-лIи)	тIутIу'дилайе	t’-u-t’-u'-d-i-l-a-j-e	1) ворчливость; ворчание; брюзгливость 2) занудливость 3) мелочность; щепетильность
6068	(-ро-лIи)	тIутIу'дила	t’-u-t’-u'-d-i-l-a	1) ворчливость; ворчание; брюзгливость 2) занудливость 3) мелочность; щепетильность
6069		тIутIу'диле̄да/б/е	t’-u-t’-u'-d-i-l-eː-d-a-b-e	 1. _прич. гл. _*тIутIу'дило̄рулъIа* 2. _в_ _знач. прил._ 1) щепетильный, мелочный 2) нудный; занудливый; *тIутIудиле̄дабе аᴴде* щепетильный или занудливый человек; _ратл._ *тIуртIуриладаб*
6070		тIутIудила̄/б/е	t’-u-t’-u-d-i-l-aː-b-e	 1. _прич. гл. _*тIутIу'дило̄рулъIа* 2. _в_ _знач. прил._ 1) щепетильный, мелочный 2) нудный; занудливый; *тIутIудиле̄дабе аᴴде* щепетильный или занудливый человек; _ратл._ *тIуртIуриладаб*
6071	(-а̄ри, -ва, -а̄йа', -а̄йе̄гье, -а̄ре)	тIутIу'дило̄/рулъIа	t’-u-t’-u'-d-i-l-oː-r-u-t͡ɬ-a	1) докучать; надоедать; навязываться; *тIутIудило̄гье тIаᴴгIа отики гьудус̄ве* а) надоедливостью он все портит б) занудством он покоя не дает 2) мелочиться; щепетильным быть; *къарус̄е чуᴴдала тIуᴴтIу-дила̄ре вукIири* скупец всегда мелочится; _ратл._ *тIуртIурдилавлахъе*, _тл._ *тIурдилехъе*
6072		убав	u-b-a-w	(_ратл._)*, обер *(_тл._) _см*.*_* цĪа'ме*
6073		увунавлахъе	u-w-u-n-a-w-l-a-q͡χː-e	(_ратл._) _см._* цĪу'-хьунулъIа*
6074	(-лолIи)	у'гъи	u'-ʁ-i	1) душевное беспокойство; озабоченность;* угъи голъIабе *а) беззаботный, беспечный б) нерадивый; *угъи бухьурулъIа* а) обеспокоиться б) озаботиться, встревожиться в) опечалиться; *угъи гурулъIа* а) придавать значение _чему-л._ б) обращать внимание _на кого-что-л._; *угъи губа* а) не придавай значения б) не обращай внимания; *угъи бухьо̄рулъIа* озаботить _кого-л._; *дене дубе угъилъ̄е вукIадо* я беспокоился о тебе 2) печаль, тоска; *угъи бикьило̄рулъIа* поделиться (своей) печалью*; угъилогела, рох̄илогела аᴴкьIо *и в горе, и в радости – вместе ◊ *угъилоде мина с̄орере годи* голова идет кругом от проблем (_букв._ от печали); _цег._ *угъел*, _тлян._ *огъел*, _ратл._ *ургъили*
6075	(-а̄ри, -ва, -айа', -айе̄гье, -а̄ре)	у'гъибухьо̄/рулъIа	u'-ʁ-i-b-u-xː-oː-r-u-t͡ɬ-a	озаботить; обеспокоить; *бахъIаролъадабе аᴴделъ̄иге угъи-бухьо̄рулъIа китIалъе̄гье годи* *_ _не хочется обеспокоить старого человека
6076	(-ари, -ва, -а', -е̄гье, -ере)	у'гъибухьу/рулъIа	u'-ʁ-i-b-u-xː-u-r-u-t͡ɬ-a	1) обеспокоиться; озаботиться, встревожиться; *дубе жаберолIи угъибухье̄гье годи диге* я обеспокоен твоей учебой 2) печалиться; *дуге угъибухьуба илIиде че саба мичувале* ты не печалься, мы найдем выход из положения; _тл._ *огъелухьехъе*
6077		у'гъиголъIа/б/е	u'-ʁ-i-g-o-t͡ɬ-a-b-e	 беззаботный, беспечный; нерадивый*; угъиголъIабе аᴴде *беспечный человек; _ратл._ *ургъе-лголъIаб*, _тл._ *огъелулъаб*, _цег._ *угъелгулъаб*
6078		у'гъиголъIе̄гье	u'-ʁ-i-g-o-t͡ɬ-eː-h-e	1. _отриц. ф. деепр.__ гл_*. у'гъигурулъIа *2._ в знач. нареч._ без внимания; беспечно; *угъиголъIе̄гье белъ̄урулъIа* а) оставить без внимания б) проявить беспечность
6079	(угъигвери, у'гъигува, угъигуйа', у'гъигуйе̄гье, у'гъигвере)	у'гъигурулъIа	u'-ʁ-i-g-u-r-u-t͡ɬ-a	1) придавать значение _чему-л._; обращать внимание на _что-л._; *угъигуба, битIес̄е̄гье бухьидале* не обращай внимание, все наладиться*; угъигви-лъIе̄гье белъ̄урулъIа* оставить без внимания;* угъигвилъIе̄гье белъ̄аде деде гьудуб*е я оставил это без внимания 2) заботиться о _ком-чем-л._; *микIелобе угъигурулъIа* заботиться о детях; _ратл._ *ургъелгулахъе*, _тл._ *огъелгвехъе*
6080		у'гъила̄да	u'-ʁ-i-l-aː-d-a	 _нареч._ намеренно, нарочно; умышленно*; угъила̄да мачиᴴ*-*лъIе деде гьудубе* я умышленно умолчал об этом;* угъила̄да челас̄ва гведабе кошалъе дугада даᴴди с̄ориде* _погов._ умышленное зло, против другого, оборачивается для самого себя б) не рой другому яму, сам в нее угодишь; _ратл._ *ургъилада*, _тл._ *огъеледа*, _цег._ *угъаледа*
6081		у'гъилелъIе̄гье	u'-ʁ-i-l-e-t͡ɬ-eː-h-e	 1. _отриц. ф._ _деепр. гл. _*у'гъило̄рулъIа* 2. _в знач. нареч._ необдуманно; без раздумий; *угъилелъIе̄гье гведабе иши* 2) необдуманный поступок б) безрассудство (_букв._ необдуманно совершенное дело); _ратл._ *ургъилайлъIе*, _тл._ *огъелалъида*, _цег._ *угъалалъи* 
6082	(-а̄ри, -ва, -айа', -айе̄гье, -а̄ре)	у'гъило̄/рулъIа	u'-ʁ-i-l-oː-r-u-t͡ɬ-a	1) думать, мыслить, размышлять; *гьулъ̄иге кьIадо угъилайа* *мене* ты подумай над этим 2) выдумывать; *угъила̄дабе гьула* выдумка; _ратл._ *ургъилавлахъе*, _тл._ *огъелехъе*, _цег._ *угълахъе*
6083	(-лъ̄илIи, .)	угъиручIа	u-ʁ-i-r-u-t͡ʃ’-a	*забота (_проблемы_)
6084	(-ролIи)	у'гъишугъилайе	u'-ʁ-i-ʃ-u-ʁ-i-l-a-j-e	* *обдумывание
6085	(-а̄ри, -ва, -айа', -айе̄гье, -а̄ре)	у'гъишугъило̄/рулъIа	u'-ʁ-i-ʃ-u-ʁ-i-l-oː-r-u-t͡ɬ-a	обдумывать вместе;* угъи-шугъилайе̄гье джава охьува* вместе все обдумаем; _ратл._ *ургъи-шургъилавлахъе*, _тл._* огъе-шугъелехъе*
6086		угъра'щи	u-ʁ-r-a'-ʃː-i	I ,II* ( -с̄у/б/е,-лъ̄илIи, -о) *негодник, негодница
6087	(-ани', -ва, -а', -е̄гье, -е'не)	угьу'/нулъIа	u-h-u'-n-u-t͡ɬ-a	1) вздыхать (скорбно); *макъIалIи угьене йикIвари гьудуйе* во время оплакивания она вздыхала скорбно 2) стонать; стенать; *чаᴴкадабе аᴴде угьене бикIвари* больной стонал; *ралъIаде уᴴгьани гьудуйе* всю ночь она стонала; *чило бокьIе угьене годи микIе* ребенок стонет от зубной боли 3) напрягаться ; тужиться (_при родах и дефикации_); _ратл._ *огьивлахъе*, _тл._ 1) *гIухьенхъе / ъвенхъе* 2) *зухъехъе*, _цег._ *гIугьахъе *
